seed,repeat,method,approach,n_alt,m,L,q,ref_ratio,n_ref,n_test,noise,noise_mode,k_non_mono,k_non_mono_effective,peak_type,peak_mode,scale,repair_if_inconsistent,consistency_status,consistency_obj,is_consistent,used_adjustment,adjustment_status,adjustment_obj,status,fit_ok,obj,cpu_sec,epsilon,acc_train,acc_train_noisy_target,acc_test,adj_acc_test,mono_recovery_acc,error
12380,0,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12381,1,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12382,2,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12383,3,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12384,4,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12385,5,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12386,6,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12387,7,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12388,8,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12389,9,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12390,10,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12391,11,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12392,12,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12393,13,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12394,14,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12395,15,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12396,16,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12397,17,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12398,18,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12399,19,zhang_A1,1,200,6,4,2,0.8,,,0.2,adjacent,3,3,central,center,minmax,True,,,,False,,,,False,,,,,,,,,"GurobiError(10010, 'Model too large for size-limited license; visit https://gurobi.com/unrestricted for more information')"
12400,0,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999983,0.027916699997149408,0.0009999999999999983,0.8,0.95,0.6333333333333333,1.0,0.5,
12401,1,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999992,0.025401000049896538,0.0009999999999999992,0.75,0.9,0.5555555555555556,1.0,0.8333333333333334,
12402,2,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.013138949603288985,0.02332799998112023,0.013138949603288985,0.75,0.8,0.6111111111111112,1.0,1.0,
12403,3,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999992,0.050474399933591485,0.0009999999999999992,0.6,0.9,0.7,1.0,1.0,
12404,4,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.04716131800664636,0.027447600034065545,0.04716131800664636,0.8,0.95,0.7,1.0,1.0,
12405,5,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000026,0.024167499970644712,0.0010000000000000026,0.65,0.9,0.65,1.0,0.5,
12406,6,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999974,0.020916500012390316,0.0009999999999999974,0.7,0.9,0.7444444444444445,1.0,0.6666666666666666,
12407,7,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.037390622986521294,0.022161000058986247,0.037390622986521294,0.75,0.9,0.6666666666666666,1.0,1.0,
12408,8,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0879649251062351,0.021958400029689074,0.0879649251062351,0.75,1.0,0.7777777777777778,1.0,1.0,
12409,9,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999994,0.026971599902026355,0.0009999999999999994,0.7,0.95,0.6777777777777778,1.0,0.5,
12410,10,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.04964930609500762,0.030188200064003468,0.04964930609500762,0.9,1.0,0.7611111111111111,1.0,1.0,
12411,11,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000016662,0.027321300003677607,0.0010000000000016662,0.6,0.85,0.6722222222222223,1.0,0.6666666666666666,
12412,12,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000024,0.028343999991193414,0.0010000000000000024,0.75,0.95,0.7444444444444445,1.0,0.6666666666666666,
12413,13,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.021973400027491152,0.0010000000000000009,0.9,0.95,0.65,1.0,0.8333333333333334,
12414,14,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.17330314448296447,0.02189680002629757,0.17330314448296447,1.0,1.0,0.9055555555555556,1.0,1.0,
12415,15,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.002807780556655537,0.025351300020702183,0.002807780556655537,0.85,0.95,0.7888888888888889,1.0,1.0,
12416,16,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999992,0.023171599954366684,0.0009999999999999992,0.9,1.0,0.6722222222222223,1.0,0.6666666666666666,
12417,17,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.021725400001741946,0.0010000000000000009,0.75,0.85,0.6055555555555555,1.0,0.8333333333333334,
12418,18,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999998899,0.025588000076822937,0.0009999999999998899,0.8,0.95,0.5944444444444444,1.0,1.0,
12419,19,zhang_A1,1,200,6,5,2,0.1,20,180,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000078,0.024213099968619645,0.0010000000000000078,0.6,0.9,0.5,1.0,0.6666666666666666,
12420,0,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000005,0.03729769994970411,0.0010000000000000005,0.925,1.0,0.75625,1.0,0.5,
12421,1,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.000999999999999983,0.041349300066940486,0.000999999999999983,0.875,0.925,0.7875,1.0,0.16666666666666666,
12422,2,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999987,0.03942460007965565,0.0009999999999999987,0.825,0.95,0.78125,1.0,0.0,
12423,3,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999998,0.03887899999972433,0.0009999999999999998,0.725,0.85,0.68125,1.0,0.16666666666666666,
12424,4,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.000999999999999133,0.0383971999399364,0.000999999999999133,0.725,0.9,0.66875,1.0,0.0,
12425,5,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000013,0.03722810000181198,0.0010000000000000013,0.775,0.975,0.6,1.0,0.16666666666666666,
12426,6,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.042887200019322336,0.0010000000000000009,0.95,1.0,0.70625,1.0,0.8333333333333334,
12427,7,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000013,0.05104330007452518,0.0010000000000000013,0.775,0.95,0.70625,1.0,0.16666666666666666,
12428,8,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999974,0.053409299929626286,0.0009999999999999974,0.9,0.95,0.7875,1.0,0.16666666666666666,
12429,9,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000495,0.04796390002593398,0.0010000000000000495,0.825,0.95,0.5125,1.0,0.0,
12430,10,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000002,0.03843389998655766,0.0010000000000000002,0.9,0.975,0.78125,1.0,0.16666666666666666,
12431,11,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999918,0.037630499922670424,0.0009999999999999918,0.825,0.95,0.775,1.0,0.3333333333333333,
12432,12,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999974,0.03567869996186346,0.0009999999999999974,0.725,0.925,0.6375,1.0,0.3333333333333333,
12433,13,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999996602,0.037150699994526803,0.0009999999999996602,0.675,0.825,0.70625,1.0,0.3333333333333333,
12434,14,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000013,0.03899040003307164,0.0010000000000000013,0.625,0.9,0.64375,1.0,0.16666666666666666,
12435,15,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999988271,0.03652119997423142,0.0009999999999988271,0.725,0.925,0.6875,1.0,0.0,
12436,16,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999827,0.0397871999302879,0.0009999999999999827,0.775,0.975,0.60625,1.0,0.5,
12437,17,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001000000000000003,0.0941352000227198,0.001000000000000003,0.9,0.95,0.7375,1.0,0.3333333333333333,
12438,18,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.000999999999999998,0.04432820004876703,0.000999999999999998,0.675,0.975,0.525,1.0,0.3333333333333333,
12439,19,zhang_A1,1,200,6,5,2,0.2,40,160,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999996,0.04497809999156743,0.0009999999999999996,0.725,0.9,0.69375,1.0,0.16666666666666666,
12440,0,zhang_A1,1,200,6,5,2,0.4,80,120,0.2,adjacent,0,0,central,center,minmax,True,2,0.01050896246830271,False,True,2.0,2.0,2,True,0.0010000000000004977,0.07514299999456853,0.0010000000000004977,0.8625,0.9375,0.625,1.0,0.0,
12441,1,zhang_A1,1,200,6,5,2,0.4,80,120,0.2,adjacent,0,0,central,center,minmax,True,2,0.016035090543187615,False,True,2.0,3.0,2,True,0.0009999999999993423,0.10466319997794926,0.0009999999999993423,0.775,0.925,0.7083333333333334,1.0,0.0,
12442,2,zhang_A1,1,200,6,5,2,0.4,80,120,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000001004,0.10421879997011274,0.0010000000000001004,0.85,0.9625,0.75,1.0,0.0,
12443,3,zhang_A1,1,200,6,5,2,0.4,80,120,0.2,adjacent,0,0,central,center,minmax,True,2,0.007456511769148244,False,True,2.0,1.0,2,True,0.0010000000000000041,0.07037770003080368,0.0010000000000000041,0.825,0.95,0.7166666666666667,1.0,0.0,
12444,4,zhang_A1,1,200,6,5,2,0.4,80,120,0.2,adjacent,0,0,central,center,minmax,True,2,0.020276770166516144,False,True,2.0,5.0,2,True,0.0010000000000002312,0.07164940005168319,0.0010000000000002312,0.8125,0.8875,0.6583333333333333,1.0,0.0,
12445,5,zhang_A1,1,200,6,5,2,0.4,80,120,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000046,0.06440829997882247,0.0010000000000000046,0.7875,0.8875,0.65,1.0,0.0,
12446,6,zhang_A1,1,200,6,5,2,0.4,80,120,0.2,adjacent,0,0,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999603,0.06631659995764494,0.0009999999999999603,0.775,0.95,0.6333333333333333,1.0,0.16666666666666666,
12447,7,zhang_A1,1,200,6,5,2,0.4,80,120,0.2,adjacent,0,0,central,center,minmax,True,2,0.007764378908642084,False,True,2.0,1.0,2,True,0.0010000000000001579,0.06921059999149293,0.0010000000000001579,0.7875,0.9375,0.65,1.0,0.0,
12448,8,zhang_A1,1,200,6,5,2,0.4,80,120,0.2,adjacent,0,0,central,center,minmax,True,2,0.011582836571196804,False,True,2.0,2.0,2,True,0.0009999999999999773,0.06530300003942102,0.0009999999999999773,0.7625,0.925,0.6166666666666667,1.0,0.0,
12449,9,zhang_A1,1,200,6,5,2,0.4,80,120,0.2,adjacent,0,0,central,center,minmax,True,2,0.013155370426291585,False,True,2.0,2.0,2,True,0.000999999999999305,0.06507120002061129,0.000999999999999305,0.8375,0.925,0.7916666666666666,1.0,0.0,
12450,10,zhang_A1,1,200,6,5,2,0.4,80.0,120.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.01412384988882996,False,True,2.0,2.0,2.0,True,0.000999999999999617,0.08311749994754791,0.000999999999999617,0.8,0.9375,0.6166666666666667,1.0,0.0,
12451,11,zhang_A1,1,200,6,5,2,0.4,80.0,120.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.009074805231868186,False,True,2.0,1.0,2.0,True,0.000999999999999994,0.06472290004603565,0.000999999999999994,0.875,0.925,0.6583333333333333,1.0,0.0,
12452,12,zhang_A1,1,200,6,5,2,0.4,80.0,120.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.012558082923439098,False,True,2.0,2.0,2.0,True,0.0009999999999999913,0.06914709997363389,0.0009999999999999913,0.775,0.9375,0.6083333333333333,1.0,0.0,
12453,13,zhang_A1,1,200,6,5,2,0.4,80.0,120.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.011678900487878102,False,True,2.0,2.0,2.0,True,0.0009999999999999864,0.06580070010386407,0.0009999999999999864,0.8,0.95,0.7,1.0,0.0,
12454,14,zhang_A1,1,200,6,5,2,0.4,80.0,120.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.011772245526394729,False,True,2.0,2.0,2.0,True,0.0010000000000010673,0.06997760001104325,0.0010000000000010673,0.9125,0.9,0.725,1.0,0.0,
12455,15,zhang_A1,1,200,6,5,2,0.4,80.0,120.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.015103936159234567,False,True,2.0,3.0,2.0,True,0.0009999999999999926,0.06395670003257692,0.0009999999999999926,0.75,0.9,0.6833333333333333,1.0,0.16666666666666666,
12456,16,zhang_A1,1,200,6,5,2,0.4,80.0,120.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.017209022432401008,False,True,2.0,3.0,2.0,True,0.000999999999999987,0.06625759997405112,0.000999999999999987,0.7625,0.95,0.6916666666666667,1.0,0.16666666666666666,
12457,17,zhang_A1,1,200,6,5,2,0.4,80.0,120.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.015071182559299479,False,True,2.0,3.0,2.0,True,0.0010000000000005076,0.062076899921521544,0.0010000000000005076,0.8125,0.875,0.6666666666666666,1.0,0.0,
12458,18,zhang_A1,1,200,6,5,2,0.4,80.0,120.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.01817492033082841,False,True,2.0,4.0,2.0,True,0.0009999999999998736,0.07535259996075183,0.0009999999999998736,0.825,0.9125,0.725,1.0,0.0,
12459,19,zhang_A1,1,200,6,5,2,0.4,80.0,120.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.011828754268621275,False,True,2.0,2.0,2.0,True,0.0009999999999999731,0.06830849999096245,0.0009999999999999731,0.7125,0.8875,0.6666666666666666,1.0,0.0,
12460,0,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.022868779395019023,False,True,2.0,6.0,2.0,True,0.0009999999999993126,0.10971420002169907,0.0009999999999993126,0.8083333333333333,0.9333333333333333,0.7,1.0,0.0,
12461,1,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.034804289598153196,False,False,9.0,,3.0,False,,0.04074279998894781,,,,,,,
12462,2,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.02080526661777384,False,True,2.0,4.0,2.0,True,0.001000000000000778,0.09329089999664575,0.001000000000000778,0.8416666666666667,0.925,0.8375,1.0,0.16666666666666666,
12463,3,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.025080081720041926,False,False,9.0,,3.0,False,,0.04255869996268302,,,,,,,
12464,4,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.026771440322732862,False,False,9.0,,3.0,False,,0.06562070001382381,,,,,,,
12465,5,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.023072984194349055,False,True,2.0,6.0,2.0,True,0.0009999999999999634,0.0933615000685677,0.0009999999999999634,0.8833333333333333,0.8916666666666667,0.875,1.0,0.0,
12466,6,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.02571730541062483,False,True,2.0,7.0,2.0,True,0.0010000000000005768,0.09815920004621148,0.0010000000000005768,0.825,0.8833333333333333,0.7625,1.0,0.0,
12467,7,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.030364578770431118,False,False,9.0,,3.0,False,,0.05031660001259297,,,,,,,
12468,8,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.03726354765947458,False,False,9.0,,3.0,False,,0.04637630004435778,,,,,,,
12469,9,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.027141815514667773,False,False,9.0,,3.0,False,,0.06851210002787411,,,,,,,
12470,10,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.024239772156309427,False,True,2.0,6.0,2.0,True,0.001000000000000223,0.0898617000784725,0.001000000000000223,0.825,0.9166666666666666,0.8375,1.0,0.0,
12471,11,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.030237716124637354,False,False,9.0,,3.0,False,,0.044105199980549514,,,,,,,
12472,12,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.024185240114371682,False,True,2.0,7.0,2.0,True,0.0009999999999999423,0.11011329991742969,0.0009999999999999423,0.875,0.9333333333333333,0.8125,1.0,0.0,
12473,13,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.01951957080926641,False,True,2.0,5.0,2.0,True,0.0009999999999897148,0.09264429996255785,0.0009999999999897148,0.875,0.925,0.8,1.0,0.16666666666666666,
12474,14,zhang_A1,1,200,6,5,2,0.6,120.0,80.0,0.2,adjacent,0,0,central,center,minmax,True,2.0,0.023642646363755147,False,True,2.0,5.0,2.0,True,0.0009999999999999332,0.0888465999159962,0.0009999999999999332,0.925,0.9166666666666666,0.8125,1.0,0.16666666666666666,
